X,x,fecha
12769,crecimiento,21_1
12770,ingresos,21_1
12771,trabajo,21_1
12772,motivado,21_1
12773,comportamiento,21_1
12774,prudente,21_1
12775,hogar,21_1
12776,vez,21_1
12777,perspectivas,21_1
12778,crecimiento,21_1
12779,ingreso,21_1
12780,disponible,21_1
12781,proxi,21_1
12782,mos,21_1
12783,apoyan,21_1
12784,crecimiento,21_1
12785,moderado,21_1
12786,gasto,21_1
12787,familias,21_1
12788,perspectivas,21_1
12789,crecimiento,21_1
12790,inversion,21_1
12791,proximos,21_1
12792,reflejan,21_1
12793,gradual,21_1
12794,agotamiento,21_1
12795,holguras,21_1
12796,mercado,21_1
12797,vivienda,21_1
12798,lado,21_1
12799,observa,21_1
12800,comportamiento,21_1
12801,dinamico,21_1
12802,inversion,21_1
12803,fija,21_1
12804,habitacional,21_1
12805,maquinaria,21_1
12806,equipos,21_1
12807,construccion,21_1
12808,establecimientos,21_1
12809,obras,21_1
12810,ingenieria,21_1
12811,revela,21_1
12812,actuales,21_1
12813,condiciones,21_1
12814,favorecen,21_1
12815,expansion,21_1
12816,capacidad,21_1
12817,sectores,21_1
12818,transables,21_1
12819,economia,21_1
12820,perspectivas,21_1
12821,terminos,21_1
12822,intercambio,21_1
12823,deprecia,21_1
12824,cion,21_1
12825,cambio,21_1
12826,respecto,21_1
12827,reduccion,21_1
12828,interes,21_1
12829,nacionales,21_1
12830,internacionales,21_1
12831,mediano,21_1
12832,largo,21_1
12833,finalmente,21_1
12834,proyecciones,21_1
12835,demanda,21_1
12836,agregan,21_1
12837,supuestos,21_1
12838,evolucion,21_1
12839,mineria,21_1
12840,pesca,21_1
12841,generacion,21_1
12842,electrica,21_1
12843,corto,21_1
12844,exhiben,21_1
12845,fluctuaciones,21_1
12846,significativas,21_1
12847,factores,21_1
12848,aje,21_1
12849,ciclo,21_1
12850,economico,21_1
12851,elementos,21_1
12852,anteriores,21_1
12853,llevan,21_1
12854,proyeccion,21_1
12855,crecimiento,21_1
12856,eco,21_1
12857,nomico,21_1
12858,escenario,21_1
12859,alcance,21_1
12860,ritmo,21_1
12861,proximos,21_1
12862,ocho,21_1
12863,trimestres,21_1
12864,cuarto,21_1
12865,corto,21_1
12866,espera,21_1
12867,crecimiento,21_1
12868,economia,21_1
12869,orden,21_1
12870,escenarios,21_1
12871,inflacion,21_1
12872,futura,21_1
12873,llegar,21_1
12874,demanda,21_1
12875,interna,21_1
12876,creceria,21_1
12877,ritmo,21_1
12878,cercano,21_1
12879,bienio,21_1
12880,espera,21_1
12881,deficit,21_1
12882,cuenta,21_1
12883,corriente,21_1
12884,alcance,21_1
12885,pib,21_1
12886,consideracion,21_1
12887,escenarios,21_1
12888,alternativos,21_1
12889,evolucion,21_1
12890,pib,21_1
12891,expresa,21_1
12892,forma,21_1
12893,distribucion,21_1
12894,probabilidades,21_1
12895,com,21_1
12896,escenarios,21_1
12897,crecimiento,21_1
12898,pib,21_1
12899,trimestral,21_1
12900,portamiento,21_1
12901,futuro,21_1
12902,crecimiento,21_1
12903,economico,21_1
12904,distribucion,21_1
12905,refle,21_1
12906,variacion,21_1
12907,porcentual,21_1
12908,respecto,21_1
12909,ja,21_1
12910,intervalos,21_1
12911,confianza,21_1
12912,acompanan,21_1
12913,escenario,21_1
12914,cre,21_1
12915,cimiento,21_1
12916,economico,21_1
12917,tomando,21_1
12918,cuenta,21_1
12919,variabilidad,21_1
12920,historica,21_1
12921,condiciones,21_1
12922,oferta,21_1
12923,demanda,21_1
12924,riesgo,21_1
12925,particulares,21_1
12926,coyuntura,21_1
12927,actual,21_1
12928,discuten,21_1
12929,adelante,21_1
12930,siempre,21_1
12931,suponiendo,21_1
12932,tasa,21_1
12933,politica,21_1
12934,monetaria,21_1
12935,modifica,21_1
12936,punto,21_1
12937,refe,21_1
12938,rencia,21_1
12939,intervalo,21_1
12940,confianza,21_1
12941,probabilidad,21_1
12942,ocurrencia,21_1
12943,va,21_1
12944,crecimiento,21_1
12945,proxi,21_1
12946,mos,21_1
12947,doce,21_1
12948,crecimiento,21_1
12949,doce,21_1
12950,siguientes,21_1
12951,rango,21_1
12952,posibles,21_1
12953,menor,21_1
12954,probabilidad,21_1
12955,medida,21_1
12956,alejan,21_1
12957,u,21_1
12958,direccion,21_1
12959,muestra,21_1
12960,proyeccion,21_1
12961,oscura,21_1
12962,intervalo,21_1
12963,confianza,21_1
12964,horizonte,21_1
12965,respectivo,21_1
12966,color,21_1
12967,incluyen,21_1
12968,intervalos,21_1
12969,confianza,21_1
12970,intervalos,21_1
12971,confianza,21_1
12972,resumen,21_1
12973,evaluacion,21_1
12974,riesgo,21_1
12975,crecimiento,21_1
12976,economico,21_1
12977,futuro,21_1
12978,realiza,21_1
12979,inflacion,21_1
12980,banco,21_1
12981,bajo,21_1
12982,supuesto,21_1
12983,tasa,21_1
12984,politica,21_1
12985,monetaria,21_1
12986,mantiene,21_1
12987,proximos,21_1
12988,color,21_1
12989,rojo,21_1
12990,muestra,21_1
12991,proyeccion,21_1
12992,realizada,21_1
12993,orientacion,21_1
12994,politica,21_1
12995,monetaria,21_1
12996,determina,21_1
12997,comportamiento,21_1
12998,banco,21_1
12999,inflacion,21_1
13000,mediano,21_1
13001,largo,21_1
13002,relacion,21_1
13003,incierta,21_1
13004,variable,21_1
13005,corto,21_1
13006,reflejando,21_1
13007,influencia,21_1
13008,amplia,21_1
13009,gama,21_1
13010,factores,21_1
13011,factores,21_1
13012,incluyen,21_1
13013,tendencias,21_1
13014,inflacion,21_1
13015,trayectoria,21_1
13016,cambio,21_1
13017,presiones,21_1
13018,costos,21_1
13019,labora,21_1
13020,evolucion,21_1
13021,margenes,21_1
13022,ventas,21_1
13023,condiciones,21_1
13024,competen,21_1
13025,cia,21_1
13026,mercados,21_1
13027,finales,21_1
13028,tarifas,21_1
13029,servicios,21_1
13030,regulados,21_1
13031,curso,21_1
13032,probable,21_1
13033,producto,21_1
13034,presiones,21_1
13035,demanda,21_1
13036,luego,21_1
13037,recuperacion,21_1
13038,largo,21_1
13039,agregados,21_1
13040,monetarios,21_1
13041,mostraron,21_1
13042,comportamiento,21_1
13043,menos,21_1
13044,dinamico,21_1
13045,segunda,21_1
13046,mitad,21_1
13047,reflejo,21_1
13048,evolucion,21_1
13049,consumo,21_1
13050,privado,21_1
13051,agregados,21_1
13052,amplios,21_1
13053,coloca,21_1
13054,ciones,21_1
13055,mostraron,21_1
13056,crecimiento,21_1
13057,intenso,21_1
13058,dinero,21_1
13059,curso,21_1
13060,espera,21_1
13061,continue,21_1
13062,remuneraciones,21_1
13063,nominales,21_1
13064,medidas,21_1
13065,ine,21_1
13066,reflejado,21_1
13067,impacto,21_1
13068,clausulas,21_1
13069,indizacion,21_1
13070,automatica,21_1
13071,inflacion,21_1
13072,pasada,21_1
13073,aprecia,21_1
13074,comportamiento,21_1
13075,sala,21_1
13076,rios,21_1
13077,privados,21_1
13078,persistencia,21_1
13079,desocupacion,21_1
13080,niveles,21_1
13081,elevados,21_1
13082,acotado,21_1
13083,solo,21_1
13084,marginalmente,21_1
13085,aumento,21_1
13086,remuneraciones,21_1
13087,refleja,21_1
13088,grado,21_1
13089,inflexibilidad,21_1
13090,baja,21_1
13091,caracteriza,21_1
13092,determina,21_1
13093,cion,21_1
13094,salarios,21_1
13095,economia,21_1
13096,aumento,21_1
13097,registrado,21_1
13098,productividad,21_1
13099,media,21_1
13100,trabajo,21_1
13101,ahora,21_1
13102,limita,21_1
13103,impacto,21_1
13104,salarios,21_1
13105,inflacion,21_1
13106,escenario,21_1
13107,consi,21_1
13108,dera,21_1
13109,situacion,21_1
13110,mantiene,21_1
13111,proximos,21_1
13112,trimestres,21_1
13113,asocia,21_1
13114,moderado,21_1
13115,reajuste,21_1
13116,sector,21_1
13117,publico,21_1
13118,basado,21_1
13119,inflacion,21_1
13120,esperada,21_1
13121,expectativa,21_1
13122,mecanica,21_1
13123,reajuste,21_1
13124,similar,21_1
13125,salario,21_1
13126,minimo,21_1
13127,politica,21_1
13128,monetaria,21_1
13129,comportamiento,21_1
13130,inflacion,21_1
13131,largo,21_1
13132,mos,21_1
13133,tro,21_1
13134,efectos,21_1
13135,segunda,21_1
13136,vuelta,21_1
13137,aumento,21_1
13138,precio,21_1
13139,combustibles,21_1
13140,precios,21_1
13141,limitaron,21_1
13142,aquellos,21_1
13143,servicios,21_1
13144,especificamente,21_1
13145,consideran,21_1
13146,factores,21_1
13147,formulas,21_1
13148,reajustabilidad,21_1
13149,tarifas,21_1
13150,transporte,21_1
13151,colectivo,21_1
13152,servicios,21_1
13153,publicos,21_1
13154,regulados,21_1
13155,precios,21_1
13156,existe,21_1
13157,evidencia,21_1
13158,efectos,21_1
13159,segunda,21_1
13160,vuelta,21_1
13161,expectativas,21_1
13162,inflacionarias,21_1
13163,dismi,21_1
13164,nuido,21_1
13165,ubican,21_1
13166,cerca,21_1
13167,meta,21_1
13168,inflacion,21_1
13169,acuerdo,21_1
13170,encuesta,21_1
13171,publicada,21_1
13172,mensualmente,21_1
13173,banco,21_1
13174,manifestado,21_1
13175,expectativas,21_1
13176,inflacion,21_1
13177,implicitas,21_1
13178,interes,21_1
13179,nominales,21_1
13180,situacion,21_1
13181,revelando,21_1
13182,existencia,21_1
13183,factores,21_1
13184,manentes,21_1
13185,contraccion,21_1
13186,margenes,21_1
13187,comercializacion,21_1
13188,tales,21_1
13189,proyeccion,21_1
13190,inflacion,21_1
13191,ipc,21_1
13192,expansion,21_1
13193,capacidad,21_1
13194,sector,21_1
13195,comercio,21_1
13196,pro,21_1
13197,variacion,21_1
13198,porcentual,21_1
13199,respecto,21_1
13200,ductividad,21_1
13201,mayores,21_1
13202,presiones,21_1
13203,competencia,21_1
13204,etapas,21_1
13205,finales,21_1
13206,venta,21_1
13207,anadir,21_1
13208,consolidacion,21_1
13209,esquema,21_1
13210,metas,21_1
13211,inflacion,21_1
13212,cambio,21_1
13213,flotante,21_1
13214,combinando,21_1
13215,elementos,21_1
13216,anteriores,21_1
13217,construye,21_1
13218,proyeccion,21_1
13219,inflacion,21_1
13220,doce,21_1
13221,ipc,21_1
13222,ipcx,21_1
13223,condicional,21_1
13224,supuesto,21_1
13225,tasa,21_1
13226,politica,21_1
13227,monetaria,21_1
13228,constante,21_1
13229,objetivo,21_1
13230,estabili,21_1
13231,dad,21_1
13232,precios,21_1
13233,define,21_1
13234,terminos,21_1
13235,inflacion,21_1
13236,ipc,21_1
13237,consejo,21_1
13238,pone,21_1
13239,atencion,21_1
13240,trayectoria,21_1
13241,inflacion,21_1
13242,ipcx,21_1
13243,obje,21_1
13244,evaluar,21_1
13245,precisamente,21_1
13246,efecto,21_1
13247,presiones,21_1
13248,demanda,21_1
13249,precios,21_1
13250,proyecciones,21_1
13251,presentan,21_1
13252,forma,21_1
13253,distribucion,21_1
13254,probabilidades,21_1
13255,evolucion,21_1
13256,inflacion,21_1
13257,muestra,21_1
13258,proyeccion,21_1
13259,oscura,21_1
13260,intervalo,21_1
13261,confianza,21_1
13262,horizonte,21_1
13263,respectivo,21_1
13264,color,21_1
13265,proyeccion,21_1
13266,incluyen,21_1
13267,intervalos,21_1
13268,confianza,21_1
13269,intervalos,21_1
13270,confianza,21_1
13271,cuarto,21_1
13272,refieren,21_1
13273,variacion,21_1
13274,experi,21_1
13275,resumen,21_1
13276,evaluacion,21_1
13277,riesgo,21_1
13278,inflacion,21_1
13279,futura,21_1
13280,realiza,21_1
13281,banco,21_1
13282,bajo,21_1
13283,supuesto,21_1
13284,tasa,21_1
13285,politica,21_1
13286,monetaria,21_1
13287,mantiene,21_1
13288,proximos,21_1
13289,mentada,21_1
13290,precios,21_1
13291,color,21_1
13292,azul,21_1
13293,muestra,21_1
13294,proyeccion,21_1
13295,realizada,21_1
13296,banco,21_1
13297,luego,21_1
13298,aumento,21_1
13299,inflacion,21_1
13300,proyeccion,21_1
13301,inflacion,21_1
13302,subyacente,21_1
13303,ipcx,21_1
13304,resultado,21_1
13305,variaciones,21_1
13306,sola,21_1
13307,vez,21_1
13308,precio,21_1
13309,combus,21_1
13310,variacion,21_1
13311,porcentual,21_1
13312,respecto,21_1
13313,tibles,21_1
13314,proyecciones,21_1
13315,apuntan,21_1
13316,reduccion,21_1
13317,inflacion,21_1
13318,ipc,21_1
13319,ubicaria,21_1
13320,debajo,21_1
13321,mediados,21_1
13322,alcanzando,21_1
13323,llegar,21_1
13324,lado,21_1
13325,inflacion,21_1
13326,ipcx,21_1
13327,mantendria,21_1
13328,respectivamente,21_1
13329,perspectivas,21_1
13330,estabilidad,21_1
13331,cambio,21_1
13332,reduccion,21_1
13333,esperada,21_1
13334,precio,21_1
13335,petroleo,21_1
13336,estabilidad,21_1
13337,expectativas,21_1
13338,inflacionarias,21_1
13339,mediano,21_1
13340,junto,21_1
13341,proyecciones,21_1
13342,crecimiento,21_1
13343,mencionadas,21_1
13344,demanda,21_1
13345,actividad,21_1
13346,proxi,21_1
13347,mos,21_1
13348,apoyan,21_1
13349,proceso,21_1
13350,gradual,21_1
13351,reduccion,21_1
13352,inflacion,21_1
13353,niveles,21_1
13354,actuales,21_1
13355,centro,21_1
13356,rango,21_1
13357,meta,21_1
13358,muestra,21_1
13359,proyeccion,21_1
13360,oscura,21_1
13361,intervalo,21_1
13362,confianza,21_1
13363,escenario,21_1
13364,inflacion,21_1
13365,medida,21_1
13366,ipcx,21_1
13367,estima,21_1
13368,horizonte,21_1
13369,respectivo,21_1
13370,color,21_1
13371,incluyen,21_1
13372,intervalos,21_1
13373,confianza,21_1
13374,intervalos,21_1
13375,confianza,21_1
13376,orden,21_1
13377,cuarto,21_1
13378,resumen,21_1
13379,evaluacion,21_1
13380,riesgo,21_1
13381,inflacion,21_1
13382,futura,21_1
13383,realiza,21_1
13384,banco,21_1
13385,bajo,21_1
13386,ipc,21_1
13387,lado,21_1
13388,espera,21_1
13389,variacion,21_1
13390,supuesto,21_1
13391,tasa,21_1
13392,politica,21_1
13393,monetaria,21_1
13394,mantiene,21_1
13395,proximos,21_1
13396,mismos,21_1
13397,periodos,21_1
13398,color,21_1
13399,azul,21_1
13400,muestra,21_1
13401,proyeccion,21_1
13402,realizada,21_1
13403,banco,21_1
13404,escenarios,21_1
13405,inflacion,21_1
13406,futura,21_1
13407,balance,21_1
13408,riesgo,21_1
13409,escenario,21_1
13410,descrito,21_1
13411,anteriormente,21_1
13412,corresponde,21_1
13413,trayectoria,21_1
13414,probable,21_1
13415,inflacion,21_1
13416,crecimiento,21_1
13417,economico,21_1
13418,condicional,21_1
13419,evolucion,21_1
13420,supuesta,21_1
13421,politica,21_1
13422,monetaria,21_1
13423,desarrollos,21_1
13424,economicos,21_1
13425,financieros,21_1
13426,enfatizado,21_1
13427,anteriormente,21_1
13428,existen,21_1
13429,factores,21_1
13430,riesgo,21_1
13431,pueden,21_1
13432,modificar,21_1
13433,escenario,21_1
13434,evo,21_1
13435,lucion,21_1
13436,futura,21_1
13437,inflacion,21_1
13438,crecimiento,21_1
13439,economico,21_1
13440,subseccion,21_1
13441,examina,21_1
13442,escenarios,21_1
13443,alternativos,21_1
13444,podrian,21_1
13445,relevantes,21_1
13446,curso,21_1
13447,futuro,21_1
13448,politica,21_1
13449,monetaria,21_1
13450,ambito,21_1
13451,externo,21_1
13452,principal,21_1
13453,amenaza,21_1
13454,magnitud,21_1
13455,desaceleracion,21_1
13456,efecto,21_1
13457,existen,21_1
13458,dudas,21_1
13459,veloci,21_1
13460,dad,21_1
13461,convergera,21_1
13462,economia,21_1
13463,americana,21_1
13464,crecimiento,21_1
13465,tendencia,21_1
13466,grados,21_1
13467,inestabilidad,21_1
13468,financiera,21_1
13469,pueda,21_1
13470,pro,21_1
13471,vocar,21_1
13472,escenario,21_1
13473,internacional,21_1
13474,complejo,21_1
13475,impactaria,21_1
13476,negativa,21_1
13477,mente,21_1
13478,crecimiento,21_1
13479,exportaciones,21_1
13480,embargo,21_1
13481,efectos,21_1
13482,negativos,21_1
13483,actividad,21_1
13484,verian,21_1
13485,compensados,21_1
13486,probable,21_1
13487,mente,21_1
13488,interes,21_1
13489,internacionales,21_1
13490,reducidas,21_1
13491,conjun,21_1
13492,dificil,21_1
13493,anticipar,21_1
13494,efecto,21_1
13495,neto,21_1
13496,actividad,21_1
13497,domestica,21_1
13498,probablemente,21_1
13499,positivo,21_1
13500,reciente,21_1
13501,trayectoria,21_1
13502,petroleo,21_1
13503,indica,21_1
13504,riesgo,21_1
13505,asocia,21_1
13506,inflacion,21_1
13507,crecimiento,21_1
13508,bien,21_1
13509,escenario,21_1
13510,incorpora,21_1
13511,trayectoria,21_1
13512,precio,21_1
13513,crudo,21_1
13514,debajo,21_1
13515,descartable,21_1
13516,retome,21_1
13517,distintos,21_1
13518,debajo,21_1
13519,observados,21_1
13520,recientemente,21_1
13521,influiria,21_1
13522,directamente,21_1
13523,infla,21_1
13524,cion,21_1
13525,via,21_1
13526,precio,21_1
13527,domestico,21_1
13528,combustibles,21_1
13529,generar,21_1
13530,serie,21_1
13531,efectos,21_1
13532,adicionales,21_1
13533,terminos,21_1
13534,intercambio,21_1
13535,ingreso,21_1
13536,disponible,21_1
13537,dada,21_1
13538,evidencia,21_1
13539,acumulada,21_1
13540,trimestres,21_1
13541,probable,21_1
13542,generen,21_1
13543,efectos,21_1
13544,impor,21_1
13545,tancia,21_1
13546,expectativas,21_1
13547,inflacion,21_1
13548,mediano,21_1
13549,movi,21_1
13550,mientos,21_1
13551,petroleo,21_1
13552,debajo,21_1
13553,trayectoria,21_1
13554,esperada,21_1
13555,ambito,21_1
13556,interno,21_1
13557,escenario,21_1
13558,serie,21_1
13559,elementos,21_1
13560,modificado,21_1
13561,entorno,21_1
13562,desenvuelve,21_1
13563,economia,21_1
13564,principal,21_1
13565,consecuencia,21_1
13566,escenario,21_1
13567,demanda,21_1
13568,interna,21_1
13569,proximos,21_1
13570,mostrara,21_1
13571,crecimiento,21_1
13572,moderado,21_1
13573,decada,21_1
13574,pasada,21_1
13575,anaden,21_1
13576,efectos,21_1
13577,economia,21_1
13578,peso,21_1
13579,relativo,21_1
13580,sectores,21_1
13581,productores,21_1
13582,bienes,21_1
13583,transables,21_1
13584,internacionalmente,21_1
13585,ajustes,21_1
13586,duraderos,21_1
13587,precios,21_1
13588,relativos,21_1
13589,compresion,21_1
13590,margenes,21_1
13591,comercializacion,21_1
13592,menor,21_1
13593,creci,21_1
13594,miento,21_1
13595,salarios,21_1
13596,reales,21_1
13597,depreciacion,21_1
13598,cambio,21_1
13599,interes,21_1
13600,reales,21_1
13601,bajas,21_1
13602,menor,21_1
13603,ritmo,21_1
13604,recuperacion,21_1
13605,empleo,21_1
13606,confianza,21_1
13607,consumidores,21_1
13608,conforme,21_1
13609,producen,21_1
13610,ajustes,21_1
13611,sectoriales,21_1
13612,deficit,21_1
13613,cuenta,21_1
13614,corriente,21_1
13615,acotado,21_1
13616,implicancias,21_1
13617,antecedentes,21_1
13618,conduccion,21_1
13619,politica,21_1
13620,mo,21_1
13621,netaria,21_1
13622,anticipadas,21_1
13623,mercados,21_1
13624,financieros,21_1
13625,expectativas,21_1
13626,privadas,21_1
13627,indican,21_1
13628,interes,21_1
13629,pueden,21_1
13630,permanecer,21_1
13631,nive,21_1
13632,cercanos,21_1
13633,actuales,21_1
13634,tiempo,21_1
13635,prolongado,21_1
13636,riesgo,21_1
13637,asociados,21_1
13638,trayectoria,21_1
13639,desa,21_1
13640,rrollos,21_1
13641,tiendan,21_1
13642,modificar,21_1
13643,presiones,21_1
13644,inflacionarias,21_1
13645,dentro,21_1
13646,horizonte,21_1
13647,proyeccion,21_1
13648,destaca,21_1
13649,descompresion,21_1
13650,margenes,21_1
13651,comercializacion,21_1
13652,anticipada,21_1
13653,escenario,21_1
13654,recuperacion,21_1
13655,empleo,21_1
13656,sorprenda,21_1
13657,positivamente,21_1
13658,largo,21_1
13659,politica,21_1
13660,monetaria,21_1
13661,tampoco,21_1
13662,descartable,21_1
13663,desocupacion,21_1
13664,alla,21_1
13665,factores,21_1
13666,estacionales,21_1
13667,persista,21_1
13668,niveles,21_1
13669,elevados,21_1
13670,mestre,21_1
